isco_3_digit_label,noun_phrase,mean_tfidf,rank
"Sales, Marketing and Development Managers",marketing,0.0321082758249545,4.0
"Sales, Marketing and Development Managers",our_customers,0.02900409752234214,5.0
"Sales, Marketing and Development Managers",market,0.023841211848665583,6.0
"Sales, Marketing and Development Managers",product_strategy,0.023532473279343113,7.0
"Sales, Marketing and Development Managers",customer_needs,0.02288408662298125,8.0
"Sales, Marketing and Development Managers",clients,0.02250613273068482,9.0
"Sales, Marketing and Development Managers",part,0.0216726618088042,10.0
"Sales, Marketing and Development Managers",products,0.021009074393762064,11.0
"Sales, Marketing and Development Managers",english,0.02057960174848725,12.0
"Sales, Marketing and Development Managers",development,0.020326066978417046,13.0
"Sales, Marketing and Development Managers",design,0.017869769326049684,14.0
"Sales, Marketing and Development Managers",solutions,0.017691837614878168,15.0
"Sales, Marketing and Development Managers",support,0.017339178299456443,16.0
"Sales, Marketing and Development Managers",knowledge,0.01721443664730996,17.0
"Sales, Marketing and Development Managers",business,0.01656804678765047,18.0
"Sales, Marketing and Development Managers",opportunities,0.016381489031774762,19.0
"Sales, Marketing and Development Managers",our_client,0.016270173231967305,20.0
"Sales, Marketing and Public Relations Professionals",experience,0.0430573170272372,1.0
"Sales, Marketing and Public Relations Professionals",sales,0.04236873994097468,2.0
"Sales, Marketing and Public Relations Professionals",customers,0.03634951635576833,3.0
"Sales, Marketing and Public Relations Professionals",english,0.024490166424647113,4.0
"Sales, Marketing and Public Relations Professionals",part,0.024109335486498164,5.0
"Sales, Marketing and Public Relations Professionals",clients,0.023614372433762198,6.0
"Sales, Marketing and Public Relations Professionals",marketing,0.0222218089706769,7.0
"Sales, Marketing and Public Relations Professionals",knowledge,0.02020457715394662,8.0
"Sales, Marketing and Public Relations Professionals",data,0.01921328146162679,9.0
"Sales, Marketing and Public Relations Professionals",people,0.018906281155010297,10.0
"Sales, Marketing and Public Relations Professionals",analysis,0.01886309413777651,11.0
"Sales, Marketing and Public Relations Professionals",candidates,0.016944959433805144,12.0
"Sales, Marketing and Public Relations Professionals",support,0.016916410341475997,13.0
"Sales, Marketing and Public Relations Professionals",development,0.016874278034745938,14.0
"Sales, Marketing and Public Relations Professionals",compliance,0.016797721287176923,15.0
"Sales, Marketing and Public Relations Professionals",services,0.016724186715532698,16.0
"Sales, Marketing and Public Relations Professionals",our_clients,0.01651608845276605,17.0
"Sales, Marketing and Public Relations Professionals",ability,0.01615701568617123,18.0
"Sales, Marketing and Public Relations Professionals",opportunities,0.01611581522654857,19.0
"Sales, Marketing and Public Relations Professionals",them,0.015528583601283397,20.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",technical_drawings,0.05055599607224876,1.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",experience,0.046257067682889,2.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",knowledge,0.03246800185447351,3.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",tools,0.029390478941608414,4.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",drawings,0.028773294894009246,5.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",assembly,0.027661958354539714,6.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",welding,0.027506519718624372,7.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",installation,0.02650692278132175,8.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",machines,0.024636277657521317,9.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",cnc_machines,0.0239979881595982,10.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",work,0.0228903737857729,11.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",repair,0.021609101532464123,12.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",possibility,0.021360376334207305,13.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",polish,0.020882814059083148,14.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",training,0.019906620603075645,15.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",education,0.01987971407186952,16.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",operation,0.01973928704679141,17.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",people,0.019670541685197537,18.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",responsibility,0.019438471854875277,19.0
"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",cleaning,0.019281097629824266,20.0
Ship and Aircraft Controllers and Technicians,maintenance,0.04669611003665631,1.0
Ship and Aircraft Controllers and Technicians,work,0.04508133944444774,2.0
Ship and Aircraft Controllers and Technicians,mechanics,0.0450556281771316,3.0
Ship and Aircraft Controllers and Technicians,easa,0.03772549731955544,4.0
Ship and Aircraft Controllers and Technicians,knowledge,0.03597450686990628,5.0
Ship and Aircraft Controllers and Technicians,repair_work,0.03570078985496302,6.0
Ship and Aircraft Controllers and Technicians,tasks,0.031758875355717114,7.0
Ship and Aircraft Controllers and Technicians,repair,0.031740139480522934,8.0
Ship and Aircraft Controllers and Technicians,repairs,0.031305559263183035,9.0
Ship and Aircraft Controllers and Technicians,assistance,0.03040184179102908,10.0
Ship and Aircraft Controllers and Technicians,accordance,0.029477968059356336,11.0
Ship and Aircraft Controllers and Technicians,your_profile,0.028316593759675712,12.0
Ship and Aircraft Controllers and Technicians,willingness,0.025943319095771456,13.0
Ship and Aircraft Controllers and Technicians,machines,0.025808475292527746,14.0
Ship and Aircraft Controllers and Technicians,return,0.02541329238192589,15.0
Ship and Aircraft Controllers and Technicians,budapest,0.025377052011009916,16.0
Ship and Aircraft Controllers and Technicians,zurich,0.025054043644443597,17.0
Ship and Aircraft Controllers and Technicians,inspections,0.024611097914307423,18.0
Ship and Aircraft Controllers and Technicians,aviation,0.024449888395950428,19.0
Ship and Aircraft Controllers and Technicians,time,0.0236941215439029,20.0
Ships’ Deck Crews and Related Workers,our_guests,0.20226466653402006,1.0
Ships’ Deck Crews and Related Workers,punctuality,0.09887696473941296,2.0
Ships’ Deck Crews and Related Workers,your_profile,0.09850526449446691,3.0
Ships’ Deck Crews and Related Workers,cv_-_application_languages,0.0917186504674689,4.0
Ships’ Deck Crews and Related Workers,switzerland,0.08618476271767575,5.0
Ships’ Deck Crews and Related Workers,door,0.08268421220031273,6.0
Ships’ Deck Crews and Related Workers,application_method,0.08096097491345941,7.0
Ships’ Deck Crews and Related Workers,persons,0.0800645701785119,8.0
Ships’ Deck Crews and Related Workers,duties,0.07847582538577971,9.0
Ships’ Deck Crews and Related Workers,fixed_daytime_work,0.07834118171183262,10.0
Ships’ Deck Crews and Related Workers,subjects,0.07734387986858467,11.0
Ships’ Deck Crews and Related Workers,requirements,0.07730714194852997,12.0
Ships’ Deck Crews and Related Workers,polish,0.07573565054784429,13.0
Ships’ Deck Crews and Related Workers,applied_sciences,0.07334393341515277,14.0
Ships’ Deck Crews and Related Workers,employment_start,0.07237525193826225,15.0
Ships’ Deck Crews and Related Workers,locations,0.07157663579730225,16.0
Ships’ Deck Crews and Related Workers,at_least_1_year,0.06970400762966988,17.0
Ships’ Deck Crews and Related Workers,fluent_english,0.06871630189754888,18.0
Ships’ Deck Crews and Related Workers,work_schedule,0.06597078580841301,19.0
Ships’ Deck Crews and Related Workers,method,0.06374878699208024,20.0
Software and Applications Developers and Analysts,experience,0.04674044608411977,1.0
Software and Applications Developers and Analysts,knowledge,0.03364336688767137,2.0
Software and Applications Developers and Analysts,computer_science,0.025619268073357626,3.0
Software and Applications Developers and Analysts,python,0.02359996332602833,4.0
Software and Applications Developers and Analysts,data,0.02338361751084736,5.0
Software and Applications Developers and Analysts,part,0.023211372592634283,6.0
Software and Applications Developers and Analysts,development,0.020359788205678603,7.0
Software and Applications Developers and Analysts,design,0.01697404900849068,8.0
Software and Applications Developers and Analysts,english,0.016518428221549235,9.0
Software and Applications Developers and Analysts,applications,0.016301996309984603,10.0
Software and Applications Developers and Analysts,tools,0.015525200758151864,11.0
Software and Applications Developers and Analysts,them,0.015323723320783189,12.0
Software and Applications Developers and Analysts,solutions,0.015142471047687532,13.0
Software and Applications Developers and Analysts,sql,0.015120301163560992,14.0
Software and Applications Developers and Analysts,implementation,0.014500612254987078,15.0
Software and Applications Developers and Analysts,software_development,0.014474949592245358,16.0
Software and Applications Developers and Analysts,security,0.014249053729633037,17.0
Software and Applications Developers and Analysts,requirements,0.014051851083544738,18.0
Software and Applications Developers and Analysts,automation,0.013779962097117144,19.0
Software and Applications Developers and Analysts,ability,0.01319996789550918,20.0
Telecommunications and Broadcasting Technicians,installation,0.08050780366118071,1.0
Telecommunications and Broadcasting Technicians,telecommunications,0.07705173708390482,2.0
Telecommunications and Broadcasting Technicians,height,0.06870962339369276,3.0
Telecommunications and Broadcasting Technicians,new_technologies,0.06044298868121092,4.0
Telecommunications and Broadcasting Technicians,support,0.049176241904593306,5.0
Telecommunications and Broadcasting Technicians,security_systems,0.04848128889202247,6.0
Telecommunications and Broadcasting Technicians,internet,0.0468484781902266,7.0
Telecommunications and Broadcasting Technicians,prodromos_chrysanthou,0.040102098926259926,8.0
Telecommunications and Broadcasting Technicians,knowledge,0.03787787794011741,9.0
Telecommunications and Broadcasting Technicians,private_use,0.03629191826136798,10.0
Telecommunications and Broadcasting Technicians,equipment,0.034912492805491475,11.0
Telecommunications and Broadcasting Technicians,him,0.03428238645228233,12.0
Telecommunications and Broadcasting Technicians,state,0.03428238645228233,12.0
Telecommunications and Broadcasting Technicians,heights,0.034226942892731024,13.0
Telecommunications and Broadcasting Technicians,clients,0.03395327845323633,14.0
Telecommunications and Broadcasting Technicians,"vocational_secondary,_type",0.03375563208395154,15.0
Telecommunications and Broadcasting Technicians,license_category_b,0.03321217303613765,16.0
Telecommunications and Broadcasting Technicians,technical_requirements,0.03132174986407185,17.0
Telecommunications and Broadcasting Technicians,place,0.03078270359760286,18.0
Telecommunications and Broadcasting Technicians,repair,0.030045896766114553,19.0
Telecommunications and Broadcasting Technicians,responsibilities,0.02949486437214675,20.0
"Textile, Fur and Leather Products Machine Operators",job_consultation,0.17598592548501865,1.0
"Textile, Fur and Leather Products Machine Operators",employment_start,0.1703914375086531,2.0
"Textile, Fur and Leather Products Machine Operators",finishing,0.15171060285843668,3.0
"Textile, Fur and Leather Products Machine Operators",method,0.1500823439520352,4.0
"Textile, Fur and Leather Products Machine Operators",handling,0.13032226586554463,5.0
"Textile, Fur and Leather Products Machine Operators",working_hours,0.1140505314722122,6.0
"Textile, Fur and Leather Products Machine Operators",three_or_four_shifts,0.09979215105835101,7.0
"Textile, Fur and Leather Products Machine Operators",3_shifts,0.09067774153883404,8.0
"Textile, Fur and Leather Products Machine Operators",work_schedule,0.07782120979801385,9.0
"Textile, Fur and Leather Products Machine Operators",proper_functioning,0.0688955711734113,10.0
"Textile, Fur and Leather Products Machine Operators",install,0.06742007385721069,11.0
"Textile, Fur and Leather Products Machine Operators",technical_training,0.0657387504442454,12.0
"Textile, Fur and Leather Products Machine Operators",end,0.06371980192380708,13.0
"Textile, Fur and Leather Products Machine Operators",adjustments,0.06333925188403168,14.0
"Textile, Fur and Leather Products Machine Operators",place,0.06272355956858423,15.0
"Textile, Fur and Leather Products Machine Operators",adjustment,0.0616579284710664,16.0
"Textile, Fur and Leather Products Machine Operators",name,0.05801667615568913,17.0
"Textile, Fur and Leather Products Machine Operators",your_main_missions,0.05651670080870728,18.0
"Textile, Fur and Leather Products Machine Operators",components,0.049696532156251576,19.0
"Textile, Fur and Leather Products Machine Operators",profile,0.04844144834010528,20.0
Transport and Storage Labourers,goods,0.09013374189474348,1.0
Transport and Storage Labourers,raw_materials,0.08501664275873448,2.0
Transport and Storage Labourers,loading,0.0591254159992671,3.0
Transport and Storage Labourers,cleanliness,0.048657748793645594,4.0
Transport and Storage Labourers,unloading,0.048023240201735394,5.0
Transport and Storage Labourers,transportation,0.04487240963836793,6.0
Transport and Storage Labourers,materials,0.04354966598821606,7.0
Transport and Storage Labourers,orders,0.03487688419657517,8.0
Transport and Storage Labourers,preventive_maintenance,0.034342022567992285,9.0
Transport and Storage Labourers,knowledge,0.03413901596960539,10.0
Transport and Storage Labourers,trucks,0.03376372983060694,11.0
Transport and Storage Labourers,experience,0.03270424983086292,12.0
Transport and Storage Labourers,products,0.030730127291827045,13.0
Transport and Storage Labourers,forklifts,0.02909311252155088,14.0
Transport and Storage Labourers,copy,0.027819554972744832,15.0
Transport and Storage Labourers,them,0.024729084100129094,16.0
Transport and Storage Labourers,registered_job_seekers,0.02442729335877982,17.0
Transport and Storage Labourers,legislative_decree,0.02344261224434812,18.0
Transport and Storage Labourers,equipment,0.022828860017640465,19.0
Transport and Storage Labourers,order,0.02171350387572813,20.0
University and Higher Education Teachers,students,0.0467835409463672,1.0
University and Higher Education Teachers,candidates,0.0450289806973977,2.0
University and Higher Education Teachers,research,0.043567888608491145,3.0
University and Higher Education Teachers,applications,0.040934047998160784,4.0
University and Higher Education Teachers,robotics,0.03905104883774736,5.0
University and Higher Education Teachers,education,0.038212120914035155,6.0
University and Higher Education Teachers,employment,0.034265458355532366,7.0
University and Higher Education Teachers,applicants,0.033414924007182434,8.0
University and Higher Education Teachers,technology,0.030630520549261853,9.0
University and Higher Education Teachers,ankara,0.028433188662304227,10.0
University and Higher Education Teachers,ntnu,0.0283580030608761,11.0
University and Higher Education Teachers,experience,0.026380309186408026,12.0
University and Higher Education Teachers,teaching,0.026220740363998535,13.0
University and Higher Education Teachers,english,0.02494512132180621,14.0
University and Higher Education Teachers,knowledge,0.023701728435210855,15.0
University and Higher Education Teachers,qualifications,0.022630351711181034,16.0
University and Higher Education Teachers,required_qualifications,0.022445395062236494,17.0
University and Higher Education Teachers,development,0.022384430418576004,18.0
University and Higher Education Teachers,your_application,0.022330446757425484,19.0
University and Higher Education Teachers,computer_science,0.021462293826499203,20.0
Wood Processing and Papermaking Plant Operators,good_knowledge,0.9009438423437848,1.0
Wood Processing and Papermaking Plant Operators,experience,0.43393570139228876,2.0
